Title,Price,Image URL,Specifications
"Laptop gamingowy MSI Katana 17 B12UCRK-1056XPL 17,3"" 144Hz i7-12650H 16GB RAM 512GB Dysk SSD RTX3050 DLSS3 Czarny",4 399.00 zł,"https://f00.esfr.pl/foto/1/152308971585/6ccbdd1f6bb668e81ed5dd829040d533/msi-laptop-katana-17-i7-16-512gb-3050-nos,152308971585_7.webp","{'Ekran': '17,3 "",  1920 x 1080 pikseli 144 Hz', 'Procesor': 'Intel® Core™ i7 12gen 12650H', 'Pamięć': '16 GB  DDR5 4800 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3050 + Intel UHD Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'bez systemu'}"
"Apple MacBook Air 2025 15,3"" M4 16GB RAM 256GB Dysk macOS Północ 70W Funkcje AI",5 649.00 zł,"https://f00.esfr.pl/foto/6/165147899465/1y1rghegjtrbp/apple-laptop-mba-15-m4-10-10-16gb-256gb-m-70w,165147899465_7.webp","{'Ekran': '15,3"",  2880 x 1864 pikseli', 'Procesor': 'Apple M4', 'Pamięć': '16 GB  zunifikowana RAM', 'Grafika': 'Apple  M4 (10-rdzeni)', 'Dysk': '256 GB SSD', 'System operacyjny': 'macOS Sequoia lub nowszy'}"
"Laptop biznesowy HP EliteBook 8 G1i 14"" Ultra 5 225U 24GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 399.00 zł,"https://f00.esfr.pl/foto/6/181421723641/896ec06196548c23bbe54563c2265d8d/hp-laptop-hp-eb8-14-u5-24-512-w11,181421723641_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 5 15gen 225U', 'Pamięć': '24 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 15 Essential PV15250 15,6"" i5-1334U 16GB RAM 1TB Dysk SSD Win11 Pro Srebrny",4 499.00 zł,"https://f00.esfr.pl/foto/3/183280300017/c52665fa7a8e5bfdda0e0e78084d04bd/dell-laptop-dell-p-i51334u-16-1tb-15-6-w11p,183280300017_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 120 Hz', 'Procesor': 'Intel® Core™ i5 13gen 1334U', 'Pamięć': '16 GB  DDR5 5200 Mhz RAM', 'Grafika': 'Intel®  Iris Xe Graphics (działający jako Intel® UHD Graphics)', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 Essential PV14255 14"" R5 220 16GB RAM 512GB Dysk SSD Win11 Pro Czarny Funkcje AI",3 749.00 zł,"https://f00.esfr.pl/foto/9/184604763481/9ae9bb05130728295f5b42983c4ea9d1/dell-laptop-dell-pro-5-220-16-512gb-14-w11p,184604763481_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'AMD Ryzen™ 5 220', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'AMD  Radeon™ 740M', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 16 PC16250 16"" Core 7 150U 16GB RAM 512GB Dysk SSD Win11 Pro Czarny Funkcje AI",6 549.00 zł,"https://f00.esfr.pl/foto/3/183279308129/6d80a18e1507940220f2e194fd532e10/dell-laptop-dell-p16-c7150u-16-512gb-16-w11p,183279308129_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ 7 14gen 150U', 'Pamięć': '16 GB  DDR5 5200 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 16 Plus PB16250 16"" Ultra 5 235U 32GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",8 049.00 zł,"https://f00.esfr.pl/foto/1/184605786697/f7a78989faa360243df1300c231e4319/dell-laptop-dell-u5-235u-32gb-512-16-w11p,184605786697_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 235U', 'Pamięć': '32 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop 2w1 HP EliteBook X Flip G1i 14"" Ultra 7 258V 32GB RAM 512GB Dysk SSD Win11 Pro Niebieski Funkcje AI",10 499.00 zł,"https://f00.esfr.pl/foto/2/170019161297/8aa0eeab423a2e36868ee25cd09e4b37/hp-laptop-hp-eb-14-32-512gb-w11p,170019161297_7.webp","{'Ekran': '14 "", ekran dotykowy 2560 x 1600 pikseli 120 Hz', 'Procesor': 'Intel® Core™ Ultra 7 15gen 258V', 'Pamięć': '32 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc 140V', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP EliteBook 8 G1i 13,3"" Ultra 7 255U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",6 899.00 zł,"https://f00.esfr.pl/foto/3/183279409769/ac08ba6b4b16693b9f7d86ce2da0d52/hp-laptop-hp-eb8-u7255u-16-512gb-13-3-w11p,183279409769_7.webp","{'Ekran': '13,3 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 7 15gen 255U', 'Pamięć': '16 GB  LPDDR5x 7500 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP ProBook 4 G1i 16"" Ultra 5 225U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",4 749.00 zł,"https://f00.esfr.pl/foto/4/183280302745/b2e8c76a7f4cba70aa80e77e455e9338/hp-laptop-hp-pb4-u5225u-16gb-512gb-16-w11p,183280302745_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 5 15gen 225U', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP EliteBook 8 G1i 16"" Ultra 5 225U 32GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 899.00 zł,"https://f00.esfr.pl/foto/6/184605670425/e7a0065cf42bf30ba35222a22248f493/hp-laptop-hp-8g1i-u5-225u-32-512gb-16-w11p,184605670425_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 225U', 'Pamięć': '32 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 Premium PA14250 14"" Ultra 5 236V 16GB RAM 512GB Dysk SSD Win11 Pro Czarny Funkcje AI",9 449.00 zł,"https://f00.esfr.pl/foto/6/172660319489/ed353f93bda5c23fe38b7c164d45e/dell-laptop-dell-ultra5236v-16-512gb-14-w11p,172660319489_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 236V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc Graphics 130V', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 16 PC16250 16"" Core 5 220U 16GB RAM 512GB Dysk SSD Win11 Pro Czarny Funkcje AI",5 749.00 zł,"https://f00.esfr.pl/foto/1/183279241681/6d80a18e1507940220f2e194fd532e10/dell-laptop-dell-p16-c5220u-16-512gb-16-w11p,183279241681_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ 5 15gen 220U', 'Pamięć': '16 GB  DDR5 5200 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 Plus PB14255 14"" R7 Pro 250 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 099.00 zł,"https://f00.esfr.pl/foto/8/172661002801/c8adb06fbb1b6655447fbea08baaac4c/dell-laptop-dell-r7pro-250-16gb-512-14-w11p,172661002801_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'AMD Ryzen™ 7 Pro 250', 'Pamięć': '16 GB  LPDDR5x 7500 Mhz RAM', 'Grafika': 'AMD  Radeon™ 780M', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP EliteBook 8 G1i 16"" Ultra 5 228V 32GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 549.00 zł,"https://f00.esfr.pl/foto/4/184605727865/d7d67015668fa9d05347e05d9d93320e/hp-laptop-hp-8g1i-u5-228v-32-512gb-16-w11p_1,184605727865_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 228V', 'Pamięć': '32 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Arc™ Graphics 130V', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 13 Plus PB13250 13,3"" Ultra 7 266V 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",9 199.00 zł,"https://f00.esfr.pl/foto/1/183278964041/67271d3d53ab3a8d9d4cabdee1042d60/dell-laptop-dell-p13-u7266v-16-512-13-w11p,183278964041_7.webp","{'Ekran': '13,3 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 7 15gen 266V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP EliteBook 8 G1i 16"" Ultra 5 228V 32GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 599.00 zł,"https://f00.esfr.pl/foto/1/184605468561/2d603b11a759fb2911c8e7c714bd57e1/hp-laptop-hp-8g1i-u5-228v-32-512gb-16-w11p,184605468561_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 228V', 'Pamięć': '32 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Arc™ Graphics 130V', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 Plus PB14255 14"" Ryzen AI 7 Pro 350 32GB RAM 1TB Dysk SSD Win11 Pro Srebrny Funkcje AI",9 849.00 zł,"https://f00.esfr.pl/foto/2/172660390233/c8adb06fbb1b6655447fbea08baaac4c/dell-laptop-dell-rai7pro-350-32gb-1tb-14-w11p,172660390233_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'AMD Ryzen™ AI 7 Pro 350', 'Pamięć': '32 GB  LPDDR5x 7500 Mhz RAM', 'Grafika': 'AMD  Radeon™ 860M', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 PC14250 14"" Ultra 7 255U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",6 749.00 zł,"https://f00.esfr.pl/foto/7/184605764433/ffb1e5f2b58d7679ad1069b61ede397c/dell-laptop-dell-pro-u7-255u-16-512-14-w11p,184605764433_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 7 15gen 255U', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP EliteBook 6 G1i 16"" Ultra 5 225U 24GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",6 249.00 zł,"https://f00.esfr.pl/foto/2/181422085489/a931ca1f4e684636516f132048a58012/hp-laptop-hp-eb6-16-u5-24-512-w11,181422085489_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 5 15gen 225U', 'Pamięć': '24 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop 2w1 HP EliteBook X Flip G1i 14"" Ultra 7 258V 32GB RAM 1TB Dysk SSD Win11 Pro Srebrny Funkcje AI",11 999.00 zł,"https://f00.esfr.pl/foto/1/170019158849/97d687bc5aa85f022483bdbe47dbf3bb/hp-laptop-hp-eb-14-u7-32-1tb-w11p_1,170019158849_7.webp","{'Ekran': '14 "", ekran dotykowy 2560 x 1600 pikseli 120 Hz', 'Procesor': 'Intel® Core™ Ultra 7 15gen 258V', 'Pamięć': '32 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc 140V', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP ProBook 4 G1i 16"" Ultra 7 255U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",5 849.00 zł,"https://f00.esfr.pl/foto/1/183280255265/b2e8c76a7f4cba70aa80e77e455e9338/hp-laptop-hp-pb4-u7255u-16gb-512gb-16-w11p,183280255265_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 7 15gen 255U', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP ProBook 4 G1i 16"" Ultra 7 255H 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",5 899.00 zł,"https://f00.esfr.pl/foto/2/183280057217/b2e8c76a7f4cba70aa80e77e455e9338/hp-laptop-hp-pb4-u7255h-16gb-512gb-16-w11p,183280057217_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 7 15gen 255H', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Arc™ 140T', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop 2w1 Lenovo ThinkPad T14s 2-in-1 Gen 1 14"" Ultra 5 225U 16GB RAM 512GB Dysk SSD Win11 Pro Czarny Funkcje AI",9 049.00 zł,"https://f00.esfr.pl/foto/8/183280453793/16b81b35ae8674a813d6f167b89b4362/lenovo-laptop-leno-t14s-u5225u-16-512-14-w11p,183280453793_7.webp","{'Ekran': '14 "", ekran dotykowy 1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 5 15gen 225U', 'Pamięć': '16 GB  LPDDR5x 7467 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 PC14250 14"" Core 5 120U 16GB RAM 512GB Dysk SSD Win11 Pro Czarny Funkcje AI",5 649.00 zł,"https://f00.esfr.pl/foto/5/183279657497/d75c168122e3e4d7d09a59616d8d8206/dell-laptop-dell-p14-c5120u-16-512gb-14-w11p,183279657497_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ 5 14gen 120U', 'Pamięć': '16 GB  DDR5 5200 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 Plus PB14255 14"" R5 Pro 230 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",6 849.00 zł,"https://f00.esfr.pl/foto/6/172660358345/c8adb06fbb1b6655447fbea08baaac4c/dell-laptop-dell-r5pro-230-16gb-512-14-w11p,172660358345_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'AMD Ryzen™ 5 Pro 230', 'Pamięć': '16 GB  LPDDR5x 7500 Mhz RAM', 'Grafika': 'AMD  Radeon™ 760M', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 13 Plus PB13250 13,3"" Ultra 5 236V 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 599.00 zł,"https://f00.esfr.pl/foto/8/183280509841/67271d3d53ab3a8d9d4cabdee1042d60/dell-laptop-dell-p13-u5236v-16-512-13-3-w11p,183280509841_7.webp","{'Ekran': '13,3 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 236V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc™ 130V Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 Essential PV14255 14"" Ryzen AI 7 Pro 350 16GB RAM 1TB Dysk SSD Win11 Pro Platynowy Funkcje AI",5 699.00 zł,"https://f00.esfr.pl/foto/7/183280769105/be0ba6becc8cf1fd6254d4070f6bb19d/dell-laptop-dell-p14-r7350-16gb-1tb-14-w11p,183280769105_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'AMD Ryzen™ AI 7 Pro 350', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'AMD  Radeon™ 860M', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 PC14250 14"" Core 5 220U 16GB RAM 512GB Dysk SSD Win11 Pro Czarny Funkcje AI",5 749.00 zł,"https://f00.esfr.pl/foto/1/183279498969/d75c168122e3e4d7d09a59616d8d8206/dell-laptop-dell-p14-c5220u-16-512gb-14-w11p_1,183279498969_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ 5 15gen 220U', 'Pamięć': '16 GB  DDR5 5200 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 16 Plus PB16250 16"" Ultra 7 266V 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",8 449.00 zł,"https://f00.esfr.pl/foto/4/161155843009/f7a78989faa360243df1300c231e4319/dell-laptop-dell-ultra7-266v-16-512gb-16-w11p,161155843009_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 7 15gen 266V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 PC14255 14"" Ryzen AI 5 Pro 340 16GB RAM 512GB Dysk SSD Win11 Pro Platynowy Funkcje AI",6 199.00 zł,"https://f00.esfr.pl/foto/3/183278935769/53ef8694b272d74bd3c3a4758f684a98/dell-laptop-dell-p14-r5pro340-16-512-14-w11p,183278935769_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'AMD Ryzen™ AI 5 Pro 340', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'AMD  Radeon™ 840M', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP ProBook 4 G1i 16"" Ultra 7 255U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",5 249.00 zł,"https://f00.esfr.pl/foto/7/183280262081/b2e8c76a7f4cba70aa80e77e455e9338/hp-laptop-hp-pb4-u7255u-16gb-512gb-16-w11p_1,183280262081_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 7 15gen 255U', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP EliteBook 8 G1i 13,3"" Ultra 5 225U 24GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",6 349.00 zł,"https://f00.esfr.pl/foto/9/183279717225/ac08ba6b4b16693b9f7d86ce2da0d52/hp-laptop-hp-eb8-u5225u-16gb-512gb-13-w11p,183279717225_7.webp","{'Ekran': '13,3 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 5 15gen 225U', 'Pamięć': '16 GB  LPDDR5x 7500 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP ProBook 4 G1i 14"" Ultra 5 225U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",4 999.00 zł,"https://f00.esfr.pl/foto/9/183280659865/a1e15c1c621ecd53db1c5b722020abf5/hp-laptop-hp-pb4-u5225u-16gb-512gb-14-w11p_1,183280659865_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 5 15gen 225U', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP EliteBook 8 G1i 16"" Ultra 7 255U 24GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",8 199.00 zł,"https://f00.esfr.pl/foto/8/181421575665/321e07eee3848023062ff862715c5d14/hp-laptop-hp-eb8-16-u7-24-512-w11,181421575665_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 7 15gen 255U', 'Pamięć': '24 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 16 Plus PB16250 16"" Ultra 7 266V 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",9 549.00 zł,"https://f00.esfr.pl/foto/2/183279294545/f7a78989faa360243df1300c231e4319/dell-laptop-dell-p16-u7266v-16-512gb-16-w11p,183279294545_7.webp","{'Ekran': '16 "", ekran dotykowy 1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 7 15gen 266V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy HP ProBook 4 G1i 16"" Ultra 5 225U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",5 449.00 zł,"https://f00.esfr.pl/foto/2/184605211953/b2e8c76a7f4cba70aa80e77e455e9338/hp-laptop-hp-pb4-u5-225u-16-512-16-w11p,184605211953_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 5 15gen 225U', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 16 Plus PB16250 16"" Ultra 5 236V 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 649.00 zł,"https://f00.esfr.pl/foto/5/183280893217/f7a78989faa360243df1300c231e4319/dell-laptop-dell-p16-u5236v-16-512gb-16-w11p_1,183280893217_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 236V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc 130V Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 14 PC14250 14"" Core 3 100U 8GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",3 749.00 zł,"https://f00.esfr.pl/foto/9/172660361161/ffb1e5f2b58d7679ad1069b61ede397c/dell-laptop-dell-i3-100u-8gb-512gb-14-w11p,172660361161_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ 3 100U', 'Pamięć': '8 GB  DDR5 5200 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 13 Plus PB13250 13,3"" Ultra 5 236V 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 949.00 zł,"https://f00.esfr.pl/foto/3/183280620689/67271d3d53ab3a8d9d4cabdee1042d60/dell-laptop-dell-p13-u5236v-16-512-13-3-w11p_1,183280620689_7.webp","{'Ekran': '13,3 "", ekran dotykowy 1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 236V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc™ 130V Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 16 Plus PB16250 16"" Ultra 7 266V 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",8 849.00 zł,"https://f00.esfr.pl/foto/1/172660355657/f7a78989faa360243df1300c231e4319/dell-laptop-dell-ultra7-266v-16gb-512-16-w11p,172660355657_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 7 15gen 266V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Pro 16 Plus PB16250 16"" Ultra 5 236V 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",7 549.00 zł,"https://f00.esfr.pl/foto/7/183279016681/f7a78989faa360243df1300c231e4319/dell-laptop-dell-p16-u5236v-16-512gb-16-w11p,183279016681_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 15gen 236V', 'Pamięć': '16 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc 130V Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Lenovo ThinkPad P1 Gen 7 16"" 165Hz Ultra 7 165H 32GB RAM 1TB Dysk SSD RTX4060 Win11 Pro Czarny Funkcje AI",16 999.00 zł,"https://f00.esfr.pl/foto/2/153672913537/ea967b5d9e25e5d8728cad0cb5600c06/lenovo-laptop-lenovo-7-165h-32gb-1tb-16-w11p_1,153672913537_7.webp","{'Ekran': '16 "",  2560 x 1600 pikseli 165 Hz', 'Procesor': 'Intel® Core™ Ultra 7 14gen 165H', 'Pamięć': '32 GB  LPDDR5x 7500 Mhz RAM', 'Grafika': 'NVIDIA® RTX 4060 + Intel Arc Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Professional'}"
